Date,Open,High,Low,Close,Market Cap,P/E Ratio,Dividends
2025-04-21 00:00:00-04:00,193.27000427246094,193.8000030517578,189.80999755859375,193.16000366210938,3143825096704,33.219048,
2025-04-22 00:00:00-04:00,196.1199951171875,201.58999633789062,195.97000122070312,199.74000549316406,3143825096704,33.219048,
2025-04-23 00:00:00-04:00,206.0,208.0,202.8000030517578,204.60000610351562,3143825096704,33.219048,
2025-04-24 00:00:00-04:00,204.88999938964844,208.8300018310547,202.94000244140625,208.3699951171875,3143825096704,33.219048,
2025-04-25 00:00:00-04:00,206.3699951171875,209.75,206.1999969482422,209.27999877929688,3143825096704,33.219048,
