Date,Open,High,Low,Close,Volume,Range (%),Volume Change (%),RSI,MA5,MA30
2025-03-06 00:00:00-05:00,394.2799987792969,402.1499938964844,392.67999267578125,396.8900146484375,23304600,2.4116332375818526,-0.5483696139221839,40.49787901406139,394.3999938964844,411.922162882487
2025-03-07 00:00:00-05:00,392.32000732421875,394.79998779296875,385.5400085449219,393.30999755859375,22034100,2.401820574470401,-5.451713395638624,39.6323415551377,393.66399536132815,410.1719604492188
2025-03-10 00:00:00-04:00,385.8399963378906,386.3999938964844,377.2200012207031,380.1600036621094,32840100,2.4335911791724527,49.042166460168545,32.2909226128743,391.997998046875,408.0715810139974
2025-03-11 00:00:00-04:00,379.0,386.0,376.9100036621094,380.45001220703125,30380200,2.411715329805782,-7.490537483137993,27.993180171963616,390.3660034179687,406.2969014485677
2025-03-12 00:00:00-04:00,382.95001220703125,385.2200012207031,378.95001220703125,383.2699890136719,24253600,1.6545688908030436,-20.166424184172584,28.584452980774174,386.8160034179688,404.1957305908203
2025-03-13 00:00:00-04:00,383.1600036621094,385.32000732421875,377.45001220703125,378.7699890136719,20473000,2.085043015675095,-15.587789029257515,29.918139601497813,383.19199829101564,402.1065694173177
2025-03-14 00:00:00-04:00,379.7799987792969,390.2300109863281,379.510009765625,388.55999755859375,19952800,2.8246952504160574,-2.540907536755732,40.21298080271129,382.24199829101565,401.2532511393229
2025-03-17 00:00:00-04:00,386.70001220703125,392.7099914550781,385.57000732421875,388.70001220703125,22474300,1.851799671973835,12.637324084840218,43.69173066693786,383.95,400.4022705078125
2025-03-18 00:00:00-04:00,387.07000732421875,387.3699951171875,381.1000061035156,383.5199890136719,19486900,1.6452345613368478,-13.29251634088715,39.37326745667442,384.5639953613281,399.51634623209634
2025-03-19 00:00:00-04:00,385.5299987792969,389.67999267578125,384.0,387.82000732421875,19185500,1.4791647593180337,-1.5466800773853207,46.79024818764249,385.4739990234375,398.72551981608075
2025-03-20 00:00:00-04:00,385.739990234375,391.7900085449219,383.2799987792969,386.8399963378906,18470500,2.2203114675246325,-3.7267728232258768,42.73859827077357,387.08800048828124,397.8714202880859
2025-03-21 00:00:00-04:00,383.2200012207031,391.739990234375,382.79998779296875,391.260009765625,39675900,2.3354239097419476,114.80685417287026,52.10455634779898,387.6280029296875,397.0804901123047
2025-03-24 00:00:00-04:00,395.3999938964844,395.3999938964844,389.80999755859375,393.0799865722656,21004500,1.4340310338116387,-47.059802046078346,53.31061957743734,388.5039978027344,396.5521545410156
2025-03-25 00:00:00-04:00,393.9200134277344,396.3599853515625,392.6400146484375,395.1600036621094,15775000,0.9474252659795238,-24.89704587112286,44.8758483323691,390.8320007324219,396.0109842936198
2025-03-26 00:00:00-04:00,395.0,395.30999755859375,388.57000732421875,389.9700012207031,16108400,1.7345626546907473,2.113470681457996,44.059062749061916,391.2619995117187,395.32276204427086
2025-03-27 00:00:00-04:00,390.1300048828125,392.239990234375,387.3999938964844,390.5799865722656,13766800,1.2493537465526914,-14.536515110128878,47.53029806928318,392.00999755859374,394.7347127278646
2025-03-28 00:00:00-04:00,388.0799865722656,389.1300048828125,376.92999267578125,378.79998779296875,21632000,3.2366785461737373,57.13165005665806,48.73839101753654,389.5179931640625,393.704096476237
2025-03-31 00:00:00-04:00,372.5400085449219,377.07000732421875,367.239990234375,375.3900146484375,35184700,2.6767283932150656,62.65116494082841,45.56296402545021,385.97999877929686,392.6300079345703
2025-04-01 00:00:00-04:00,374.6499938964844,382.8500061035156,373.2300109863281,382.19000244140625,19689500,2.577497745094216,-44.03959675654475,49.11476554757263,383.38599853515626,391.74233194986977
2025-04-02 00:00:00-04:00,377.9700012207031,385.0799865722656,376.6199951171875,382.1400146484375,16092600,2.2462937615528746,-18.268112445719797,52.97968571491789,381.82000122070315,390.6823323567708
2025-04-03 00:00:00-04:00,374.7900085449219,377.4800109863281,369.3500061035156,373.1099853515625,30198000,2.2011654930185514,87.65146713396219,36.153431269582875,378.3260009765625,389.2483317057292
2025-04-04 00:00:00-04:00,364.1300048828125,374.5899963378906,359.4800109863281,359.8399963378906,49209900,4.203289443021957,62.95748062785616,29.062673936213315,374.53400268554685,387.63599853515626
2025-04-07 00:00:00-04:00,350.8800048828125,371.0,344.7900085449219,357.8599853515625,50425000,7.6017259217252775,2.4692185921938448,30.477782116941015,371.0279968261719,386.097998046875
2025-04-08 00:00:00-04:00,368.260009765625,373.6499938964844,350.25,354.55999755859375,35868900,6.680940441537294,-28.86683192860684,24.304677980934983,365.5019958496094,384.65333150227866
2025-04-09 00:00:00-04:00,353.5400085449219,393.2300109863281,353.1000061035156,390.489990234375,50199700,11.365053579480227,39.95327428496553,51.831040252787446,367.1719909667969,384.3453308105469
2025-04-10 00:00:00-04:00,382.05999755859375,383.8999938964844,367.79998779296875,381.3500061035156,38024400,4.377380815079899,-24.25373059998367,45.25337150932469,368.8199951171875,383.97266438802086
2025-04-11 00:00:00-04:00,380.6400146484375,390.04998779296875,378.8900146484375,388.45001220703125,23839200,2.9454387059754814,-37.305519613721714,47.88913268209474,374.5419982910156,383.68799845377606
2025-04-14 00:00:00-04:00,393.2200012207031,394.6499938964844,384.2099914550781,387.80999755859375,19251200,2.717264692120037,-19.245612268868083,46.60444908880047,380.53200073242186,383.66533203125
2025-04-15 00:00:00-04:00,388.510009765625,391.8900146484375,384.1600036621094,385.7300109863281,17199900,2.012185264639655,-10.655439660904253,47.98326061017776,386.76600341796876,383.5693328857422
2025-04-16 00:00:00-04:00,380.6700134277344,381.6099853515625,368.0,371.6099853515625,21967800,3.698365584663723,27.72051000296514,42.00454972606719,382.99000244140626,382.58899943033856
2025-04-17 00:00:00-04:00,373.75,374.32000732421875,366.8900146484375,367.7799987792969,20943700,2.025128070847292,-4.661823213976824,45.02168739544734,380.2760009765625,381.61866556803386
2025-04-21 00:00:00-04:00,362.82000732421875,364.4800109863281,355.6700134277344,359.1199951171875,20807300,2.477014430788886,-0.6512698329330546,42.98282560202001,374.4099975585938,380.478998819987
2025-04-22 00:00:00-04:00,363.3800048828125,367.7699890136719,359.8599853515625,366.82000732421875,19485000,2.1980781370792744,-6.35498118448814,43.42206930203229,370.2119995117188,380.0343322753906
2025-04-23 00:00:00-04:00,376.05999755859375,380.3900146484375,373.0199890136719,374.3900146484375,20545500,1.9757723049247906,5.442648190916088,46.8837966555591,367.9440002441406,379.83233235677085
2025-04-24 00:00:00-04:00,375.70001220703125,388.45001220703125,375.19000244140625,387.29998779296875,22232300,3.5342119137878223,8.210070331702802,55.53302838756355,371.0820007324219,379.96666564941404
2025-04-25 00:00:00-04:00,387.0,392.1600036621094,384.6000061035156,391.8500061035156,18963600,1.9656779611592012,-14.70248242422062,63.392187745779985,375.8960021972656,380.4026662190755
