Date,Open,High,Low,Close,Volume,Range (%),Volume Change (%),RSI,MA5,MA30
2024-12-13 00:00:00-05:00,110.90796100717583,110.90796100717583,109.27258743793028,109.85735321044922,13106100,1.4966000234729318,,,,
2024-12-16 00:00:00-05:00,109.22302804009264,109.42125949377973,107.20112014478177,107.50836944580078,20256100,2.0710038719740287,54.55474931520436,,,
2024-12-17 00:00:00-05:00,106.28927419781438,107.21102969399082,105.84326664491743,107.05245208740234,17554000,1.29225324617196,-13.339685329357575,,,
2024-12-18 00:00:00-05:00,106.61634588493295,107.86517756619367,105.36751420367224,105.4765396118164,17114500,2.3704301856201275,-2.50370285974707,,,
2024-12-19 00:00:00-05:00,106.43794583484532,106.71546231751601,104.27727206893586,104.57461547851562,20565600,2.3381799314507496,20.164772561278443,,106.89386596679688,
2024-12-20 00:00:00-05:00,104.51513710731678,105.19902237858287,103.91054441626405,104.9314193725586,40141200,1.239987692834328,95.18613607188703,,105.90867919921875,
2024-12-23 00:00:00-05:00,104.37638389644894,105.65494845733916,103.98984200150039,105.35761260986328,12285100,1.6012202959350037,-69.39528464520244,,105.47852783203125,
2024-12-24 00:00:00-05:00,105.57564975221634,106.23971565276747,104.76291971742506,105.45671844482422,7807000,1.409655190334272,-36.451473736477524,,105.15938110351563,
2024-12-26 00:00:00-05:00,105.57565415377121,106.08113491653143,105.00080183331114,105.5459213256836,9652400,1.0288807936298539,23.63776098373256,,105.17325744628906,
2024-12-27 00:00:00-05:00,105.35760621981957,107.03261847575313,104.83229855380097,105.5360107421875,11943900,2.098895046952473,23.740209688782056,,105.36553649902343,
2024-12-30 00:00:00-05:00,105.35760890545373,105.6152984518543,104.57461167964412,104.82239532470703,11080800,0.9951619762148765,-7.226282872428602,,105.34373168945312,
2024-12-31 00:00:00-05:00,105.22875831884348,106.94342449834052,104.84221643106358,106.61634826660156,12387800,2.0041621961116594,11.795177243520328,,105.59547882080078,
2025-01-02 00:00:00-05:00,107.3200519676612,108.0336700808285,105.93246203225333,106.35865020751953,12685400,1.9835355548853548,2.4023636158155615,,105.77586517333984,
